seqlen,ffa,fa3,cudnn,fa2,flex,sdpa,ffa-min,fa3-min,cudnn-min,fa2-min,flex-min,sdpa-min,ffa-max,fa3-max,cudnn-max,fa2-max,flex-max,sdpa-max
4096.0,291.0253196781754,507.6383710320296,261.5131083268285,173.80530287609847,217.9427357935854,7.014751125126092,292.49385436647077,508.33433628299235,263.54668795723137,175.91361134597216,218.40525895504692,7.017129603365857,289.9425384490644,506.6643273401168,259.6221545725259,169.62567434155451,217.0519286373172,6.996947366394411
8192.0,489.07084848795387,609.3976636763822,446.1607529028228,319.7161546244683,140.93274022050355,6.3666530182749606,490.2290211075966,667.9871964031453,449.08459873766697,322.27613356794797,141.04935455186512,6.36771603520326,450.5335264083821,609.1311608861363,442.8079163852929,315.1394914685183,140.82877482609203,6.365590356204313
16384.0,603.2233303981943,565.1773914543256,462.9190706047169,375.0677837656718,311.5429428408858,4.232309007017257,668.6242254333401,580.6573680500425,469.9403386838103,378.55662641320316,311.57080895603264,4.232309007017257,597.2647971640253,560.1074197599671,461.3101570028572,372.26137302596754,311.12526860968336,4.232309007017257
24576.0,626.6419329712403,632.6092441290073,550.9104159310947,353.67189015410423,296.2662141464844,-1.0,661.396745014165,664.9069606093858,553.198087746894,356.7492343108638,296.295925673781,-1.0,622.8630711237106,619.6755661708527,547.3729520293531,351.36827699840677,296.23804336960075,-1.0
32768.0,549.0047306713459,635.8147022865057,570.7646328330428,335.27609008911077,321.48453051427634,-1.0,549.4704779391378,663.0718183165654,572.6395049545556,337.83374189133383,321.48999871425264,-1.0,539.6075106201843,633.8035964324373,568.6068954096934,329.92246835218447,321.4790326209665,-1.0
49152.0,615.5937729572178,675.0109343070469,576.3192026532926,379.64279358724843,317.74932984752115,-1.0,619.4731823799253,675.1293131056377,592.1961335362738,379.64279358724843,317.74932984752115,-1.0,612.9894822281128,674.8926643549265,544.9832616329402,379.64279358724843,317.74932984752115,-1.0
65536.0,648.613944302142,665.4178123399254,582.2519296810079,357.288706939987,318.98696625914874,-1.0,648.6197647700619,672.0568619685718,582.2682436932754,357.288706939987,318.98696625914874,-1.0,648.5384319982518,665.394791441357,582.235616582888,357.288706939987,318.98696625914874,-1.0
98304.0,653.6907072228713,656.2743516136361,582.3774327695598,332.82205448530254,98.09305969321409,-1.0,653.6907072228713,656.2743516136361,582.3774327695598,332.82205448530254,98.09305969321409,-1.0,653.6907072228713,656.2743516136361,582.3774327695598,332.82205448530254,98.09305969321409,-1.0
131072.0,663.7923513517983,672.9697144510637,573.5650446541506,362.87892008979895,43.74379287622798,-1.0,663.7923513517983,672.9697144510637,573.5650446541506,362.87892008979895,43.74379287622798,-1.0,663.7923513517983,672.9697144510637,573.5650446541506,362.87892008979895,43.74379287622798,-1.0
