seqlen,ffa,fa3,cudnn,fa2,flex,sdpa,ffa-min,fa3-min,cudnn-min,fa2-min,flex-min,sdpa-min,ffa-max,fa3-max,cudnn-max,fa2-max,flex-max,sdpa-max
4096.0,625.207504089123,691.8811083334824,560.9936433131081,370.7352112048912,366.03273965326656,331.6235688539244,627.3077576302551,692.4834728279417,562.281374875714,373.2525475028893,368.825040459475,331.8627184391643,611.5573670796432,691.5542883724876,559.8966757324423,370.05800257790827,365.89864476265336,331.4017825839564
8192.0,630.6004838981349,662.8249040636082,563.5453724944806,366.58731496313754,318.2734247632425,343.0302266822039,632.954760201608,664.0846142144022,573.1335686539949,366.7224206621748,318.4228895839296,343.60426509781524,626.2787193096271,650.9909728038035,562.9483041587022,363.5643286021772,318.24785897913796,338.1309202059876
16384.0,636.5546986273373,672.2144519467154,577.1884426324724,379.298905454659,327.33820842297337,349.2748608506448,655.8675057097051,672.3119930180031,588.3355703719178,380.1844480476536,327.8815573851738,350.92111791260675,636.5224834018161,672.0314673240176,564.9603257523543,374.4371707966042,326.79665730307426,349.2368784741077
24576.0,674.146765975576,689.7140467340472,597.2259903139021,384.46725847010555,331.4741500112029,353.9359987978804,682.3835042967127,696.0597492606669,600.5570588767121,384.4688539682277,331.4759289814903,353.9460436344736,665.1368458633169,689.6405185305044,597.1655433178872,384.46562499765173,331.47237106001023,353.9259223391621
32768.0,676.4191568964233,689.5749492444147,597.4660659389962,380.4080281809859,330.1303873612769,354.24085735406993,677.2885921328017,691.9966931991222,597.4887721504879,380.4080281809859,330.1303873612769,354.24085735406993,675.551885012917,687.1700966723904,597.4433614532355,380.4080281809859,330.1303873612769,354.24085735406993
49152.0,681.6907235218094,691.8256520748997,590.8433230706415,375.4898143957534,332.4650477744234,353.35328117499483,681.6907235218094,691.8256520748997,590.8433230706415,375.4898143957534,332.4650477744234,353.35328117499483,681.6907235218094,691.8256520748997,590.8433230706415,375.4898143957534,332.4650477744234,353.35328117499483
65536.0,671.6311035540698,681.1222866748309,594.8478462248094,356.559766415344,332.22563237346094,351.24930119282,671.6311035540698,681.1222866748309,594.8478462248094,356.559766415344,332.22563237346094,351.24930119282,671.6311035540698,681.1222866748309,594.8478462248094,356.559766415344,332.22563237346094,351.24930119282
98304.0,666.6134575441444,671.3158406902866,561.3512960735748,358.0388562889719,329.2694468301252,341.4001641629557,666.6134575441444,671.3158406902866,561.3512960735748,358.0388562889719,329.2694468301252,341.4001641629557,666.6134575441444,671.3158406902866,561.3512960735748,358.0388562889719,329.2694468301252,341.4001641629557
131072.0,651.6707833912949,646.9196259993622,561.8364765565999,363.7006185561292,323.34408918926454,340.4923145111522,651.6707833912949,646.9196259993622,561.8364765565999,363.7006185561292,323.34408918926454,340.4923145111522,651.6707833912949,646.9196259993622,561.8364765565999,363.7006185561292,323.34408918926454,340.4923145111522
